id,node_id,position
359769557,3644194649,1
359769557,3644194645,2
359769557,3644194644,3
359769557,3644194648,4
359769590,3644196851,0
359769590,3644196854,1
359769590,3644196863,2
359769590,3644196853,3
359769590,3644196851,4
359769620,3644196945,0
359769620,3644196942,1
359769620,3644196940,2
359769620,3644196944,3
359769620,3644196945,4
359769650,3644191363,0
359769650,3644191365,1
359769650,3644191355,2
359769650,3644191354,3
359769650,3644191363,4
359769681,3644194664,0
359769681,3644194660,1
359769681,3644194659,2
359769681,3644194663,3
359769681,3644194664,4
359769711,3644194726,0
359769711,3644194725,1
359769711,3644194735,2
359769711,3644194731,3
359769711,3644194746,4
359769711,3644194745,5
359769711,3644194706,6
359769711,3644194708,7
359769711,3644194699,8
359769711,3644194701,9
359769711,3644194574,10
359769711,3644194575,11
359769711,3644194548,12
359769711,3644194539,13
359769711,3644194587,14
359769711,3644194583,15
359769711,3644194521,16
359769711,3644194525,17
359769711,3644194316,18
359769711,3644194318,19
359769711,3644194377,20
359769711,3644194380,21
359769711,3644194371,22
359769711,3644194383,23
359769711,3644194534,24
359769711,3644194543,25
359769711,3644194696,26
359769711,3644194592,27
359769711,3644194719,28
359769711,3644194723,29
359769711,3644194739,30
359769711,3644194734,31
359769711,3644194726,32
359769743,3644196621,0
359769743,3644196620,1
359769743,3644196617,2
359769743,3644196619,3
359769743,3644196616,4
359769743,3644196618,5
359769743,3644196621,6
359769773,3644190270,0
359769773,3644190279,1
359769773,3644190278,2
359769773,3644190601,3
359769773,3644190600,4
359769773,3644190627,5
359769773,3644190628,6
359769773,3644190602,7
359769773,3644190603,8
359769773,3644190284,9
359769773,3644190286,10
359769773,3644190281,11
359769773,3644190280,12
359769773,3644190623,13
359769773,3644190622,14
359769773,3644190679,15
359769773,3644190680,16
359769773,3644190646,17
359769773,3644190648,18
359769773,3644190626,19
359769773,3644190625,20
359769773,3644190606,21
359769773,3644190605,22
359769773,3644190266,23
359769773,3644190267,24
359769773,3644190245,25
359769773,3644190246,26
359769773,3644190260,27
359769773,3644190259,28
359769773,3644190243,29
359769773,3644190242,30
359769773,3644190269,31
359769773,3644190270,32
359769814,3644197296,0
359769814,3644197294,1
359769814,3644197189,2
359769814,3644197191,3
359769814,3644197296,4
359770197,3644200075,0
359770197,3644200076,1
359770197,3644200080,2
359770197,3644200081,3
359770197,3644200077,4
359770197,3644200078,5
359770197,3644200066,6
359770197,3644200065,7
359770197,3644200060,8
359770197,3644200058,9
359770197,3644200064,10
359770197,3644200062,11
359770197,3644200075,12
359770229,3644199799,0
359770229,3644199796,1
359770229,3644199741,2
359770229,3644199742,3
359770229,3644199799,4
359770510,3644204086,0
359770510,3644204087,1
359770510,3644204081,2
359770510,3644204080,3
359770510,3644204086,4
359770548,3644204381,0
359770548,3644204498,1
359770548,3644204500,2
359770548,3644204382,3
359770548,3644204381,4
359770578,3644206282,0
359770578,3644206281,1
359770578,3644206276,2
359770578,3644206278,3
359770578,3644206282,4
359770608,3644206224,0
359770608,3644206223,1
359770608,3644206221,2
359770608,3644206222,3
359770608,3644206224,4
359770638,3644205247,0
359770638,3644205241,1
359770638,3644205243,2
359770638,3644205238,3
359770638,3644205237,4
359770638,3644205233,5
359770638,3644205231,6
359770638,3644205230,7
359770638,3644205227,8
359770638,3644205228,9
359770638,3644205225,10
359770638,3644205224,11
359770638,3644205219,12
359770638,3644205221,13
359770638,3644205217,14
359770638,3644205229,15
359770638,3644205232,16
359770638,3644205234,17
359770638,3644205236,18
359770638,3644205235,19
359770638,3644205239,20
359770638,3644205240,21
359770638,3644205247,22
359770668,3644204125,0
359770668,3644204152,1
359770668,3644204151,2
359770668,3644204124,3
359770668,3644204125,4
359770698,3644204038,0
359770698,3644204045,1
359770698,3644204042,2
359770698,3644204037,3
359770698,3644204038,4
359770728,3644206373,0
359770728,3644206379,1
359770728,3644206368,2
359770728,3644206361,3
359770728,3644206373,4
359770758,3644206356,0
359770758,3644206363,1
359770758,3644206353,2
359770758,3644206344,3
359770758,3644206356,4
359770788,3644203204,0
359770788,3644203217,1
359770788,3644203218,2
359770788,3644203205,3
359770788,3644203204,4
359770819,3644199156,0
359770819,3644199157,1
359770819,3644199125,2
359770819,3644199124,3
359770819,3644199156,4
359770849,3644204362,0
359770849,3644204377,1
359770849,3644204376,2
359770849,3644204361,3
359770849,3644204362,4
359770879,3644199158,0
359770879,3644199159,1
359770879,3644199127,2
359770879,3644199126,3
359770879,3644199158,4
359770910,3644202800,0
359770910,3644202803,1
359770910,3644202793,2
359770910,3644202685,3
359770910,3644202800,4
359770940,3644203599,0
359770940,3644203613,1
359770940,3644203611,2
359770940,3644203598,3
359770940,3644203599,4
359770970,3644203960,0
359770970,3644203959,1
359770970,3644203691,2
359770970,3644203692,3
359770970,3644203960,4
359771001,3644204389,0
359771001,3644204504,1
359771001,3644204506,2
359771001,3644204493,3
359771001,3644204389,4
359771031,3644204211,0
359771031,3644204212,1
359771031,3644204205,2
359771031,3644204204,3
359771031,3644204197,4
359771031,3644204196,5
359771031,3644204211,6
359771317,3644207195,0
359771317,3644207196,1
359771317,3644207199,2
359771317,3644207202,3
359771317,3644207198,4
359771317,3644207197,5
359771317,3644207194,6
359771317,3644207193,7
359771317,3644206991,8
359771317,3644206990,9
359771317,3644207195,10
359771351,3644207917,0
359771351,3644207908,1
359771351,3644207896,2
359771351,3644207893,3
359771351,3644207907,4
359771351,3644207899,5
359771351,3644207784,6
359771351,3644207787,7
359771351,3644207781,8
359771351,3644207778,9
359771351,3644207753,10
359771351,3644207758,11
359771351,3644207763,12
359771351,3644207766,13
359771351,3644207760,14
359771351,3644207767,15
359771351,3644207780,16
359771351,3644207783,17
359771351,3644207773,18
359771351,3644207782,19
359771351,3644207902,20
359771351,3644207903,21
359771351,3644207917,22
359771382,3644210259,0
359771382,3644210254,1
359771382,3644210235,2
359771382,3644210239,3
359771382,3644210259,4
359771412,3644209948,0
359771412,3644209946,1
359771412,3644209942,2
359771412,3644209945,3
359771412,3644209948,4
359771442,3644208826,0
359771442,3644208825,1
359771442,3644208819,2
359771442,3644208820,3
359771442,3644208826,4
359771472,3644208651,0
359771472,3644208649,1
359771472,3644208645,2
359771472,3644208646,3
359771472,3644208651,4
359771502,3644209268,0
359771502,3644209274,1
359771502,3644209242,2
359771502,3644209238,3
359771502,3644209268,4
359771532,3644206721,0
359771532,3644206712,1
359771532,3644206703,2
359771532,3644206718,3
359771532,3644206721,4
359771562,3644209359,0
359771562,3644209355,1
359771562,3644209350,2
359771562,3644209353,3
359771562,3644209359,4
359771592,3644209101,0
359771592,3644209099,1
359771592,3644208992,2
359771592,3644209095,3
359771592,3644209101,4
359771622,3644206409,0
359771622,3644206405,1
359771622,3644206395,2
359771622,3644206398,3
359771622,3644206409,4
359771652,3644206189,0
359771652,3644206187,1
359771652,3644206170,2
359771652,3644206173,3
359771652,3644206189,4
359771683,3644210171,0
359771683,3644210142,1
359771683,3644210122,2
359771683,3644210143,3
359771683,3644210171,4
359771727,3644210906,0
359771727,3644210904,1
359771727,3644210852,2
359771727,3644210857,3
359771727,3644210906,4
359771776,3644206828,0
359771776,3644206826,1
359771776,3644206785,2
359771776,3644206787,3
359771776,3644206828,4
359771816,3644206853,0
359771816,3644206851,1
359771816,3644206823,2
359771816,3644206824,3
359771816,3644206853,4
359771846,3644206099,0
359771846,3644206095,1
359771846,3644156888,2
359771846,3644156891,3
359771846,3644206099,4
359771877,3644209553,0
359771877,3644209549,1
359771877,3644209530,2
359771877,3644209536,3
359771877,3644209553,4
359771909,3644210090,0
359771909,3644210068,1
359771909,3644210040,2
359771909,3644210053,3
359771909,3644210090,4
359771950,3644210885,0
359771950,3644210879,1
359771950,3644210815,2
359771950,3644210820,3
359771950,3644210885,4
359771988,3644209347,0
359771988,3644209344,1
359771988,3644209338,2
359771988,3644209339,3
359771988,3644209347,4
359772020,3644209337,0
359772020,3644209345,1
359772020,3644209340,2
359772020,3644209333,3
359772020,3644209337,4
359772050,3644212264,0
359772050,3644212268,1
359772050,3644212272,2
359772050,3644212273,3
359772050,3644212265,4
359772050,3644212270,5
359772050,3644212198,6
359772050,3644212181,7
359772050,3644212225,8
359772050,3644212227,9
359772050,3644212264,10
359772080,3644212418,0
359772080,3644212433,1
359772080,3644212290,2
359772080,3644212282,3
359772080,3644212418,4
359772114,3644211950,0
359772114,3644211953,1
359772114,3644211924,2
359772114,3644211922,3
359772114,3644211950,4
359772146,3644213896,0
359772146,3644213894,1
359772146,3644213897,2
359772146,3644213895,3
359772146,3644213889,4
359772146,3644213885,5
359772146,3644213893,6
359772146,3644213890,7
359772146,3644213870,8
359772146,3644213875,9
359772146,3644213896,10
359772176,3644213409,0
359772176,3644213406,1
359772176,3644213388,2
359772176,3644213391,3
359772176,3644213409,4
359772206,3644213093,0
359772206,3644213087,1
359772206,3644213062,2
359772206,3644213065,3
359772206,3644213093,4
359772236,3644212778,0
359772236,3644212777,1
359772236,3644212770,2
359772236,3644212773,3
359772236,3644212778,4
359772266,3644213169,0
359772266,3644213163,1
359772266,3644213146,2
359772266,3644213151,3
359772266,3644213169,4
359772296,3644212975,0
359772296,3644212973,1
359772296,3644212962,2
359772296,3644212968,3
359772296,3644212975,4
359772326,3644213288,0
359772326,3644213287,1
359772326,3644213262,2
359772326,3644213266,3
359772326,3644213288,4
359772357,3644213672,0
359772357,3644213667,1
359772357,3644213656,2
359772357,3644213661,3
359772357,3644213672,4
359772388,3644212964,0
359772388,3644212960,1
359772388,3644212950,2
359772388,3644212952,3
359772388,3644212964,4
359772418,3644213567,0
359772418,3644213561,1
359772418,3644213528,2
359772418,3644213535,3
359772418,3644213567,4
359772455,3644185979,0
359772455,3644185977,1
359772455,3644185975,2
359772455,3644185976,3
359772455,3644185979,4
359772485,3644214106,0
359772485,3644214117,1
359772485,3644214114,2
359772485,3644214105,3
359772485,3644214106,4
359772518,3644216389,0
359772518,3644216392,1
359772518,3644216493,2
359772518,3644216498,3
359772518,3644216495,4
359772518,3644216497,5
359772518,3644216380,6
359772518,3644216374,7
359772518,3644216377,8
359772518,3644216375,9
359772518,3644216381,10
359772518,3644216378,11
359772518,3644216389,12
359772563,3644214910,0
359772563,3644214900,1
359772563,3644214897,2
359772563,3644214907,3
359772563,3644214910,4
359772597,3644217169,0
359772597,3644217167,1
359772597,3644217157,2
359772597,3644217158,3
359772597,3644217169,4
359772630,3644217143,0
359772630,3644217144,1
359772630,3644217131,2
359772630,3644217129,3
359772630,3644217143,4
359772662,3644217199,0
359772662,3644217195,1
359772662,3644217178,2
359772662,3644217183,3
359772662,3644217199,4
359772696,3644216781,0
359772696,3644216775,1
359772696,3644216743,2
359772696,3644216747,3
359772696,3644216781,4
359772737,3644215461,0
359772737,3644215455,1
359772737,3644215436,2
359772737,3644215440,3
359772737,3644215461,4
359772787,3644215393,0
359772787,3644215291,1
359772787,3644215262,2
359772787,3644215263,3
359772787,3644215393,4
359772829,3644216342,0
359772829,3644216343,1
359772829,3644216333,2
359772829,3644216332,3
359772829,3644216342,4
359772870,3644214530,0
359772870,3644214531,1
359772870,3644214506,2
359772870,3644214505,3
359772870,3644214530,4
359772910,3644222301,0
359772910,3644222303,1
359772910,3644222306,2
359772910,3644222308,3
359772910,3644222314,4
359772910,3644222317,5
359772910,3644222319,6
359772910,3644222322,7
359772910,3644222323,8
359772910,3644222321,9
359772910,3644222318,10
359772910,3644222315,11
359772910,3644222309,12
359772910,3644222307,13
359772910,3644222304,14
359772910,3644222302,15
359772910,3644222301,16
359772946,3644220016,0
359772946,3644220024,1
359772946,3644220022,2
359772946,3644220014,3
359772946,3644220016,4
359772978,3644220573,0
359772978,3644220583,1
359772978,3644220565,2
359772978,3644220540,3
359772978,3644220573,4
359773008,3644221425,0
359773008,3644221439,1
359773008,3644221417,2
359773008,3644221407,3
359773008,3644221425,4
359773041,3644221954,0
359773041,3644221955,1
359773041,3644221939,2
359773041,3644221940,3
359773041,3644221956,4
359773041,3644221957,5
359773041,3644221936,6
359773041,3644221937,7
359773041,3644221946,8
359773041,3644221947,9
359773041,3644221912,10
359773041,3644221913,11
359773041,3644221905,12
359773041,3644221904,13
359773041,3644221954,14
359773072,3644221339,0
359773072,3644221326,1
359773072,3644221323,2
359773072,3644221376,3
359773072,3644221378,4
359773072,3644221364,5
359773072,3644221367,6
359773072,3644221374,7
359773072,3644221380,8
359773072,3644221908,9
359773072,3644221903,10
359773072,3644221549,11
359773072,3644221544,12
359773072,3644221926,13
359773072,3644221930,14
359773072,3644221923,15
359773072,3644221933,16
359773072,3644221943,17
359773072,3644221909,18
359773072,3644221910,19
359773072,3644221016,20
359773072,3644221014,21
359773072,3644221036,22
359773072,3644221022,23
359773072,3644221068,24
359773072,3644221079,25
359773072,3644221334,26
359773072,3644221331,27
359773072,3644221342,28
359773072,3644221339,29
359773103,3644220886,0
359773103,3644220882,1
359773103,3644220856,2
359773103,3644220864,3
359773103,3644220886,4
359773134,3644220892,0
359773134,3644220885,1
359773134,3644220871,2
359773134,3644220874,3
359773134,3644220892,4
359773164,3644219438,0
359773164,3644219439,1
359773164,3644219410,2
359773164,3644219409,3
359773164,3644219438,4
359773194,3644220578,0
359773194,3644220574,1
359773194,3644220560,2
359773194,3644220569,3
359773194,3644220578,4
359773224,3644219718,0
359773224,3644219724,1
359773224,3644219468,2
359773224,3644219466,3
359773224,3644219718,4
359773254,3644221061,0
359773254,3644221062,1
359773254,3644221021,2
359773254,3644221020,3
359773254,3644221061,4
359773284,3644221927,0
359773284,3644221965,1
359773284,3644221968,2
359773284,3644221931,3
359773284,3644221927,4
359773315,3644218855,0
359773315,3644218856,1
359773315,3644218594,2
359773315,3644218488,3
359773315,3644218855,4
359773346,3644217783,0
359773346,3644217785,1
359773346,3644217540,2
359773346,3644217536,3
359773346,3644217783,4
359773376,3644221355,0
359773376,3644221359,1
359773376,3644221322,2
359773376,3644221321,3
359773376,3644221355,4
359773406,3644220724,0
359773406,3644220726,1
359773406,3644220419,2
359773406,3644220413,3
359773406,3644220724,4
359773436,3644217992,0
359773436,3644218199,1
359773436,3644217909,2
359773436,3644217901,3
359773436,3644217992,4
359773466,3644218918,0
359773466,3644218925,1
359773466,3644218900,2
359773466,3644218896,3
359773466,3644218918,4
359773496,3644215877,0
359773496,3644215869,1
359773496,3644215367,2
359773496,3644215371,3
359773496,3644215877,4
359773526,3644222617,0
359773526,3644222616,1
359773526,3644222609,2
359773526,3644222603,3
359773526,3644222617,4
359773556,3644221494,0
359773556,3644221499,1
359773556,3644221354,2
359773556,3644221353,3
359773556,3644221494,4
359773586,3644222772,0
359773586,3644222771,1
359773586,3644222763,2
359773586,3644222764,3
359773586,3644222772,4
359773618,3644219824,0
359773618,3644219827,1
359773618,3644219413,2
359773618,3644219411,3
359773618,3644219824,4
359773648,3644217080,0
359773648,3644217083,1
359773648,3644216833,2
359773648,3644216831,3
359773648,3644217080,4
359773678,3644223689,0
359773678,3644223826,1
359773678,3644223827,2
359773678,3644223889,3
359773678,3644223890,4
359773678,3644224013,5
359773678,3644224012,6
359773678,3644223853,7
359773678,3644223852,8
359773678,3644224011,9
359773678,3644224010,10
359773678,3644223867,11
359773678,3644223866,12
359773678,3644224009,13
359773678,3644224008,14
359773678,3644223842,15
359773678,3644223841,16
359773678,3644223851,17
359773678,3644223850,18
359773678,3644223881,19
359773678,3644223880,20
359773678,3644223686,21
359773678,3644223687,22
359773678,3644223817,23
359773678,3644223820,24
359773678,3644223688,25
359773678,3644223689,26
359773708,3644219152,0
359773708,3644219155,1
359773708,3644219108,2
359773708,3644219106,3
359773708,3644219152,4
359773738,3644224409,0
359773738,3644224407,1
359773738,3690784509,2
359773738,3690784508,3
359773738,3644224395,4
359773738,3644224396,5
359773738,3644224409,6
359773768,3644218927,0
359773768,3644218930,1
359773768,3644218774,2
359773768,3644218770,3
359773768,3644218927,4
359773798,3644223023,0
359773798,3644223022,1
359773798,3644223009,2
359773798,3644223010,3
359773798,3644223023,4
359773830,3644219874,0
359773830,3644219875,1
359773830,3644219810,2
359773830,3644219806,3
359773830,3644219874,4
359773860,3644215387,0
359773860,3644215603,1
359773860,3644215185,2
359773860,3644215175,3
359773860,3644215387,4
359773890,3644219397,0
359773890,3644219400,1
359773890,3644219315,2
359773890,3644219312,3
359773890,3644219397,4
359773920,3644224032,0
359773920,3644224047,1
359773920,3644224045,2
359773920,3644224031,3
359773920,3644224032,4
359773950,3644222897,0
359773950,3644222899,1
359773950,3644222896,2
359773950,3644222894,3
359773950,3644222897,4
359773980,3644219354,0
359773980,3644219366,1
359773980,3644219337,2
359773980,3644219338,3
359773980,3644219324,4
359773980,3644219322,5
359773980,3644219313,6
359773980,3644219305,7
359773980,3644219354,8
359774010,3644220428,0
359774010,3644220431,1
359774010,3644220415,2
359774010,3644220417,3
359774010,3644220171,4
359774010,3644220170,5
359774010,3644220129,6
359774010,3644220126,7
359774010,3644220428,8
359774040,3644223078,0
359774040,3644223092,1
359774040,3644223091,2
359774040,3644223076,3
359774040,3644223078,4
359774070,3644223238,0
359774070,3644223236,1
359774070,3644223221,2
359774070,3644223222,3
359774070,3644223238,4
359774102,3644221217,0
359774102,3644221219,1
359774102,3644221199,2
359774102,3644221198,3
359774102,3644221217,4
359774132,3644217512,0
359774132,3644217516,1
359774132,3644217414,2
359774132,3644217409,3
359774132,3644217512,4
359774167,3644217939,0
359774167,3644217943,1
359774167,3644217860,2
359774167,3644217855,3
359774167,3644217939,4
359774204,3644218439,0
359774204,3644218444,1
359774204,3644217930,2
359774204,3644217928,3
359774204,3644218439,4
359774247,3644223502,0
359774247,3644223553,1
359774247,3644223554,2
359774247,3644223586,3
359774247,3644223590,4
359774247,3644223517,5
359774247,3644223502,6
359774293,3644221740,0
359774293,3644221743,1
359774293,3644221733,2
359774293,3644221732,3
359774293,3644221740,4
359774329,3644220389,0
359774329,3644220595,1
359774329,3644219925,2
359774329,3644219910,3
359774329,3644220389,4
359774360,3644225238,0
359774360,3644225219,1
359774360,3644225037,2
359774360,3644225067,3
359774360,3644225238,4
359774390,3644221757,0
359774390,3644221759,1
359774390,3644221747,2
359774390,3644221746,3
359774390,3644221757,4
359774420,3644224537,0
359774420,3644224526,1
359774420,3644224501,2
359774420,3644224509,3
359774420,3644224537,4
359774450,3644219920,0
359774450,3644219916,1
359774450,3644219668,2
359774450,3644219669,3
359774450,3644219920,4
359774480,3644215849,0
359774480,3644215855,1
359774480,3644215621,2
359774480,3644215615,3
359774480,3644215849,4
359774510,3644224544,0
359774510,3644224506,1
359774510,3644224513,2
359774510,3644224562,3
359774510,3644224544,4
359774543,3644224245,0
359774543,3644224205,1
359774543,3644224201,2
359774543,3644224243,3
359774543,3644224245,4
359774573,3644221702,0
359774573,3644221703,1
359774573,3644221291,2
359774573,3644221290,3
359774573,3644221702,4
359774603,3644219022,0
359774603,3644219034,1
359774603,3644218798,2
359774603,3644218691,3
359774603,3644219022,4
359774633,3644216284,0
359774633,3644216285,1
359774633,3644216079,2
359774633,3644216078,3
359774633,3644216284,4
359774663,3644215851,0
359774663,3644215863,1
359774663,3644215619,2
359774663,3644215600,3
359774663,3644215851,4
359774698,3644225029,0
359774698,3644225027,1
359774698,3644224843,2
359774698,3644224847,3
359774698,3644225029,4
359774735,3644219023,0
359774735,3644219050,1
359774735,3644218681,2
359774735,3644218658,3
359774735,3644219023,4
359774779,3644216603,0
359774779,3644216609,1
359774779,3644216261,2
359774779,3644216252,3
359774779,3644216603,4
359774830,3644224703,0
359774830,3644224632,1
359774830,3644224645,2
359774830,3644224712,3
359774830,3644224703,4
359774879,3644216246,0
359774879,3644216237,1
359774879,3644216058,2
359774879,3644216076,3
359774879,3644216246,4
359774927,3644215997,0
359774927,3644215887,1
359774927,3644215599,2
359774927,3644215611,3
359774927,3644215997,4
359774957,3644219267,0
359774957,3644219268,1
359774957,3644218863,2
359774957,3644218860,3
359774957,3644219267,4
359774987,3644216247,0
359774987,3644216242,1
359774987,3644216086,2
359774987,3644216194,3
359774987,3644216247,4
359775021,3644227507,0
359775021,3644227505,1
359775021,3644227499,2
359775021,3644227498,3
359775021,3644227504,4
359775021,3644227502,5
359775021,3644227147,6
359775021,3644227148,7
359775021,3644227158,8
359775021,3644227162,9
359775021,3644227154,10
359775021,3644227155,11
359775021,3644227171,12
359775021,3644227170,13
359775021,3644227173,14
359775021,3644227174,15
359775021,3644227191,16
359775021,3644227188,17
359775021,3644227493,18
359775021,3644227494,19
359775021,3644227507,20
359775051,3644226237,0
359775051,3644226248,1
359775051,3644226238,2
359775051,3644226225,3
359775051,3644226237,4
359775081,3644226487,0
359775081,3644226483,1
359775081,3644226432,2
359775081,3644226436,3
359775081,3644226487,4
359775111,3644226260,0
359775111,3644226257,1
359775111,3644226245,2
359775111,3644226249,3
359775111,3644226260,4
359775147,3644226503,0
359775147,3644226500,1
359775147,3644226463,2
359775147,3644226466,3
359775147,3644226503,4
359775183,3644226204,0
359775183,3644226215,1
359775183,3644226206,2
359775183,3644226199,3
359775183,3644226204,4
359775229,3644228841,0
359775229,3644228861,1
359775229,3644228860,2
359775229,3644228869,3
359775229,3644228868,4
359775229,3644228840,5
359775229,3644228841,6
359775259,3644226172,0
359775259,3644226171,1
359775259,3644226184,2
359775259,3644226183,3
359775259,3644226159,4
359775259,3644226160,5
359775259,3644226163,6
359775259,3644226164,7
359775259,3644226172,8
359775304,3644233027,0
359775304,3644233025,1
359775304,3644233016,2
359775304,3644233017,3
359775304,3644233027,4
359775342,3644234319,0
359775342,3644234316,1
359775342,3644234320,2
359775342,3644234318,3
359775342,3644234314,4
359775342,3644234306,5
359775342,3644234275,6
359775342,3644234276,7
359775342,3644234263,8
359775342,3644234270,9
359775342,3644234288,10
359775342,3644234291,11
359775342,3644234319,12
359775381,3644234298,0
359775381,3644234300,1
359775381,3644234277,2
359775381,3644234272,3
359775381,3644234298,4
359775419,3644233884,0
359775419,3644233877,1
359775419,3644233841,2
359775419,3644233848,3
359775419,3644233884,4
359775455,3644231923,0
359775455,3644231922,1
359775455,3644231688,2
359775455,3644231689,3
359775455,3644231923,4
359775493,3644232484,0
359775493,3644232486,1
359775493,3644232479,2
359775493,3644232478,3
359775493,3644232484,4
359775535,3644231442,0
359775535,3644231441,1
359775535,3644231284,2
359775535,3644231285,3
359775535,3644231442,4
359775575,3644232888,0
359775575,3644232889,1
359775575,3644232838,2
359775575,3644232837,3
359775575,3644232888,4
359775616,3644231240,0
359775616,3644231194,1
359775616,3644231196,2
359775616,3644231242,3
359775616,3644231240,4
359775657,3644234063,0
359775657,3644234062,1
359775657,3644234042,2
359775657,3644234045,3
359775657,3644234063,4
359775712,3644227802,0
359775712,3644227800,1
359775712,3644227795,2
359775712,3644227796,3
359775712,3644227802,4
359775759,3644227861,0
359775759,3644227858,1
359775759,3644227829,2
359775759,3644227830,3
359775759,3644227861,4
359775812,3644232182,0
359775812,3644232178,1
359775812,3644232157,2
359775812,3644232160,3
359775812,3644232182,4
359775861,3644232300,0
359775861,3644232302,1
359775861,3644232185,2
359775861,3644232179,3
359775861,3644232300,4
359775897,3644227854,0
359775897,3644227856,1
359775897,3644227824,2
359775897,3644227823,3
359775897,3644227854,4
359775935,3644232383,0
359775935,3644232381,1
359775935,3644232363,2
359775935,3644232366,3
359775935,3644232383,4
359775986,3644229960,0
359775986,3644229958,1
359775986,3644229920,2
359775986,3644229921,3
359775986,3644229960,4
359776017,3644231234,0
359776017,3644231198,1
359776017,3644231200,2
359776017,3644231235,3
359776017,3644231234,4
359776048,3644231926,0
359776048,3644231925,1
359776048,3644231901,2
359776048,3644231902,3
359776048,3644231926,4
359776107,3644231452,0
359776107,3644231459,1
359776107,3644231410,2
359776107,3644231407,3
359776107,3644231427,4
359776107,3644231425,5
359776107,3644231434,6
359776107,3644231435,7
359776107,3644231452,8
359776148,3644237284,0
359776148,3644237281,1
359776148,3644237280,2
359776148,3644237276,3
359776148,3644237279,4
359776148,3644237275,5
359776148,3644237265,6
359776148,3644237259,7
359776148,3644237274,8
359776148,3644237273,9
359776148,3644237272,10
359776148,3644237268,11
359776148,3644237271,12
359776148,3644237269,13
359776148,3644237221,14
359776148,3644237231,15
359776148,3644237211,16
359776148,3644237237,17
359776148,3644237243,18
359776148,3644237252,19
359776148,3644237284,20
359776192,3644236755,0
359776192,3644236751,1
359776192,3644236591,2
359776192,3644236752,3
359776192,3644236755,4
359776246,3644234974,0
359776246,3644234973,1
359776246,3644234969,2
359776246,3644234970,3
359776246,3644234971,4
359776246,3644234972,5
359776246,3644234974,6
359776310,3644236000,0
359776310,3644235998,1
359776310,3644235861,2
359776310,3644235864,3
359776310,3644236000,4
359776404,3644238477,0
359776404,3644238452,1
359776404,3644238430,2
359776404,3644238441,3
359776404,3644238477,4
359776476,3644238396,0
359776476,3644238395,1
359776476,3644237974,2
359776476,3644237975,3
359776476,3644238396,4
359776564,3644239167,0
359776564,3644239171,1
359776564,3644239158,2
359776564,3644239157,3
359776564,3644239167,4
359776638,3644236267,0
359776638,3644236621,1
359776638,3644236649,2
359776638,3644236606,3
359776638,3644236267,4
359776707,3644238848,0
359776707,3644238869,1
359776707,3644238852,2
359776707,3644238840,3
359776707,3644238848,4
359776784,3644235891,0
359776784,3644235996,1
359776784,3644235871,2
359776784,3644235872,3
359776784,3644235837,4
359776784,3644235833,5
359776784,3644235891,6
359776962,3644240740,0
359776962,3644240738,1
359776962,3644240486,2
359776962,3644240487,3
359776962,3644240697,4
359776962,3644240696,5
359776962,3644240705,6
359776962,3644240706,7
359776962,3644240723,8
359776962,3644240722,9
359776962,3644240726,10
359776962,3644240727,11
359776962,3644240740,12
359776992,3644240018,0
359776992,3644240014,1
359776992,3644239999,2
359776992,3644240002,3
359776992,3644240018,4
359777022,3644240231,0
359777022,3644240230,1
359777022,3644240228,2
359777022,3644240229,3
359777022,3644240231,4
359777053,3644241102,0
359777053,3644241103,1
359777053,3644241059,2
359777053,3644241058,3
359777053,3644241102,4
359777087,3644240443,0
359777087,3644240437,1
359777087,3644240420,2
359777087,3644240422,3
359777087,3644240443,4
359777136,3644240412,0
359777136,3644240411,1
359777136,3644240400,2
359777136,3644240401,3
359777136,3644240412,4
359777205,3644240949,0
359777205,3644240940,1
359777205,3644240929,2
359777205,3644240933,3
359777205,3644240949,4
359777417,3644246085,0
359777417,3644246083,1
359777417,3644246089,2
359777417,3644246091,3
359777417,3644246086,4
359777417,3644246087,5
359777417,3644246080,6
359777417,3644246079,7
359777417,3644246049,8
359777417,3644246052,9
359777417,3644246085,10
359777447,3644246063,0
359777447,3644246062,1
359777447,3644246065,2
359777447,3644246064,3
359777447,3644246061,4
359777447,3644246057,5
359777447,3644246043,6
359777447,3644246046,7
359777447,3644245768,8
359777447,3644245756,9
359777447,3644245734,10
359777447,3644245748,11
359777447,3644245762,12
359777447,3644245767,13
359777447,3644246063,14
359777479,3644247368,0
359777479,3644247380,1
359777479,3644247377,2
359777479,3644247375,3
359777479,3644247373,4
359777479,3644247366,5
359777479,3644247363,6
359777479,3644247360,7
359777479,3644247361,8
359777479,3644247365,9
359777479,3644247368,10
359777510,3644246390,0
359777510,3644246391,1
359777510,3644246381,2
359777510,3644246380,3
359777510,3644246390,4
359777541,3644247425,0
359777541,3644247423,1
359777541,3644247419,2
359777541,3644247420,3
359777541,3644247425,4
359777572,3644246450,0
359777572,3644246451,1
359777572,3644246425,2
359777572,3644246424,3
359777572,3644246450,4
359777602,3644246412,0
359777602,3644246410,1
359777602,3644246393,2
359777602,3644246394,3
359777602,3644246412,4
359777635,3644243811,0
359777635,3644243810,1
359777635,3644243791,2
359777635,3644243792,3
359777635,3644243811,4
359777666,3644245011,0
359777666,3644245010,1
359777666,3644245028,2
359777666,3644245024,3
359777666,3644245048,4
359777666,3644245046,5
359777666,3644245022,6
359777666,3644245021,7
