id,lat,lon,user,uid,version,changeset,timestamp
3645662989,18.5713069,73.8254938,sramesh,2995991,2,33258374,2015-08-11T05:58:46Z
3645663019,18.5713822,73.8206069,harisha,2900596,1,32560426,2015-07-11T09:01:39Z
3645663050,18.5714357,73.8203191,harisha,2900596,1,32560426,2015-07-11T09:01:40Z
3645663080,18.5715107,73.8257332,sramesh,2995991,2,33258374,2015-08-11T05:58:46Z
3645663110,18.5716246,73.8204134,harisha,2900596,1,32560426,2015-07-11T09:01:42Z
3645663140,18.5717193,73.8239974,harisha,2900596,1,32560426,2015-07-11T09:01:42Z
3645663170,18.5718246,73.8205346,harisha,2900596,1,32560426,2015-07-11T09:01:42Z
3645663200,18.5718915,73.8248265,sramesh,2995991,2,33258374,2015-08-11T05:58:46Z
3645663230,18.5719788,73.8206489,sramesh,2995991,2,33258374,2015-08-11T05:58:47Z
3645663260,18.5720653,73.8203377,sramesh,2995991,2,33258374,2015-08-11T05:58:47Z
3645663290,18.572174,73.8255925,harisha,2900596,1,32560426,2015-07-11T09:01:45Z
3645663320,18.5722512,73.8246992,harisha,2900596,1,32560426,2015-07-11T09:01:46Z
3645663350,18.5723496,73.820663,harisha,2900596,1,32560426,2015-07-11T09:01:47Z
3645663380,18.572468,73.8252498,harisha,2900596,1,32560426,2015-07-11T09:01:47Z
3645663410,18.5725671,73.8250879,harisha,2900596,1,32560426,2015-07-11T09:01:48Z
3645663440,18.5726514,73.8251769,harisha,2900596,1,32560426,2015-07-11T09:01:49Z
3645663470,18.5727463,73.825075,harisha,2900596,1,32560426,2015-07-11T09:01:49Z
3645663500,18.5728672,73.8250629,harisha,2900596,1,32560426,2015-07-11T09:01:50Z
3645663530,18.5731169,73.8242005,harisha,2900596,2,32560990,2015-07-11T09:38:01Z
3645663560,18.5732961,73.8244156,harisha,2900596,2,32560990,2015-07-11T09:38:02Z
3645663590,18.5734672,73.8239375,harisha,2900596,2,32560990,2015-07-11T09:38:03Z
3645663620,18.5735771,73.8242757,harisha,2900596,2,32560990,2015-07-11T09:38:03Z
3645663650,18.5736617,73.8240968,harisha,2900596,2,32560990,2015-07-11T09:38:04Z
3645663680,18.5737508,73.8204344,sramesh,2995991,2,33258374,2015-08-11T05:58:48Z
3645663785,18.5113798,73.77924,himalay,2901493,1,32560452,2015-07-11T09:03:26Z
3645663815,18.5738709,73.8206202,harisha,2900596,1,32560426,2015-07-11T09:01:54Z
3645663845,18.5739568,73.8204982,harisha,2900596,1,32560426,2015-07-11T09:01:55Z
3645663875,18.574106,73.8245145,harisha,2900596,1,32560426,2015-07-11T09:01:55Z
3645663905,18.5742433,73.8248597,harisha,2900596,1,32560426,2015-07-11T09:01:56Z
3645663935,18.5743804,73.824256,harisha,2900596,2,32560990,2015-07-11T09:38:06Z
3645663965,18.5745108,73.824923,harisha,2900596,1,32560426,2015-07-11T09:01:57Z
3645663995,18.5746483,73.8239828,harisha,2900596,1,32560426,2015-07-11T09:01:58Z
3645664030,18.5352226,73.9249516,Apreethi,2900372,1,32560573,2015-07-11T09:11:21Z
3645664060,18.5367093,73.9260636,Apreethi,2900372,1,32560573,2015-07-11T09:11:21Z
3645664090,18.5401727,73.9273037,Apreethi,2900372,1,32560573,2015-07-11T09:11:22Z
3645664120,18.4875866,73.8242257,vamshiN,2907738,1,32560433,2015-07-11T09:02:01Z
3645664150,18.4877467,73.8245548,vamshiN,2907738,1,32560433,2015-07-11T09:02:01Z
3645664180,18.4878398,73.8244852,vamshiN,2907738,1,32560433,2015-07-11T09:02:04Z
3645664210,18.4880052,73.8244101,vamshiN,2907738,1,32560433,2015-07-11T09:02:04Z
3645664240,18.4880996,73.8244683,vamshiN,2907738,1,32560433,2015-07-11T09:02:05Z
3645664270,18.4882235,73.8236458,vamshiN,2907738,1,32560433,2015-07-11T09:02:05Z
3645664300,18.4883605,73.8231487,vamshiN,2907738,1,32560433,2015-07-11T09:02:05Z
3645664330,18.4885262,73.8239287,vamshiN,2907738,1,32560433,2015-07-11T09:02:06Z
3645664360,18.4887513,73.8238638,vamshiN,2907738,1,32560433,2015-07-11T09:02:06Z
3645664390,18.4888799,73.8238809,vamshiN,2907738,1,32560433,2015-07-11T09:02:07Z
3645664420,18.4890771,73.8210529,vamshiN,2907738,1,32560433,2015-07-11T09:02:07Z
3645664450,18.4892489,73.8226252,vamshiN,2907738,1,32560433,2015-07-11T09:02:08Z
3645664480,18.489359,73.8210803,vamshiN,2907738,1,32560433,2015-07-11T09:02:08Z
3645664510,18.4894678,73.8198787,vamshiN,2907738,1,32560433,2015-07-11T09:02:09Z
3645664540,18.48952,73.8192322,vamshiN,2907738,1,32560433,2015-07-11T09:02:09Z
3645664570,18.4896072,73.819447,vamshiN,2907738,1,32560433,2015-07-11T09:02:10Z
3645664698,18.4896903,73.8185189,vamshiN,2907738,1,32560433,2015-07-11T09:02:10Z
3645664728,18.4897946,73.8194101,vamshiN,2907738,1,32560433,2015-07-11T09:02:11Z
3645664758,18.4898646,73.825147,vamshiN,2907738,1,32560433,2015-07-11T09:02:11Z
3645664788,18.4899248,73.8232594,vamshiN,2907738,1,32560433,2015-07-11T09:02:12Z
3645664918,18.4899793,73.8200047,vamshiN,2907738,1,32560433,2015-07-11T09:02:12Z
3645664948,18.4900381,73.8203845,vamshiN,2907738,1,32560433,2015-07-11T09:02:13Z
3645664978,18.4901114,73.8189044,vamshiN,2907738,1,32560433,2015-07-11T09:02:13Z
3645665008,18.4901827,73.8221887,vamshiN,2907738,1,32560433,2015-07-11T09:02:14Z
3645665038,18.4902547,73.8204629,vamshiN,2907738,1,32560433,2015-07-11T09:02:14Z
3645665068,18.4903158,73.8187923,vamshiN,2907738,1,32560433,2015-07-11T09:02:15Z
3645665098,18.4904056,73.8205174,vamshiN,2907738,1,32560433,2015-07-11T09:02:15Z
3645665128,18.4904911,73.8192461,vamshiN,2907738,1,32560433,2015-07-11T09:02:16Z
3645665158,18.4905958,73.819256,vamshiN,2907738,1,32560433,2015-07-11T09:02:16Z
3645665188,18.4906622,73.8200392,vamshiN,2907738,1,32560433,2015-07-11T09:02:17Z
3645665418,18.4907396,73.8228495,vamshiN,2907738,1,32560433,2015-07-11T09:02:17Z
3645665448,18.4908025,73.8206853,vamshiN,2907738,1,32560433,2015-07-11T09:02:18Z
3645665478,18.4908807,73.8204277,vamshiN,2907738,1,32560433,2015-07-11T09:02:18Z
3645665608,18.4909811,73.8205522,vamshiN,2907738,1,32560433,2015-07-11T09:02:19Z
3645665638,18.4910782,73.8200914,vamshiN,2907738,1,32560433,2015-07-11T09:02:20Z
3645665668,18.4911706,73.8199287,vamshiN,2907738,1,32560433,2015-07-11T09:02:20Z
3645665698,18.4912808,73.8210634,vamshiN,2907738,1,32560433,2015-07-11T09:02:21Z
3645665728,18.4913977,73.8196496,vamshiN,2907738,1,32560433,2015-07-11T09:02:21Z
3645665758,18.4914841,73.821501,vamshiN,2907738,1,32560433,2015-07-11T09:02:21Z
3645665788,18.4916655,73.8202958,vamshiN,2907738,1,32560433,2015-07-11T09:02:22Z
3645665818,18.4917738,73.8202614,vamshiN,2907738,1,32560433,2015-07-11T09:02:22Z
3645665848,18.4919045,73.8193188,vamshiN,2907738,1,32560433,2015-07-11T09:02:23Z
3645665878,18.4921321,73.8191146,vamshiN,2907738,1,32560433,2015-07-11T09:02:23Z
3645665908,18.589723,73.8212204,masthanvali,2907853,2,32622587,2015-07-14T09:30:10Z
3645665938,18.5898082,73.8223105,masthanvali,2907853,2,32622587,2015-07-14T09:30:11Z
3645665968,18.5898493,73.8239569,masthanvali,2907853,2,32622587,2015-07-14T09:30:11Z
3645666298,18.5114216,73.7797195,himalay,2901493,1,32560452,2015-07-11T09:03:27Z
3645666328,18.511471,73.7796634,himalay,2901493,1,32560452,2015-07-11T09:03:27Z
3645666358,18.5115313,73.779661,himalay,2901493,1,32560452,2015-07-11T09:03:28Z
3645666388,18.5118797,73.7793755,himalay,2901493,1,32560452,2015-07-11T09:03:28Z
3645666518,18.5121788,73.777646,himalay,2901493,1,32560452,2015-07-11T09:03:29Z
3645666548,18.5123909,73.7785981,himalay,2901493,1,32560452,2015-07-11T09:03:30Z
3645666578,18.5125927,73.7761873,himalay,2901493,1,32560452,2015-07-11T09:03:30Z
3645666808,18.512994,73.7787541,himalay,2901493,1,32560452,2015-07-11T09:03:30Z
3645666838,18.5134092,73.7760987,himalay,2901493,1,32560452,2015-07-11T09:03:31Z
3645666868,18.5136681,73.7785834,himalay,2901493,1,32560452,2015-07-11T09:03:31Z
3645666998,18.514604,73.7769273,himalay,2901493,1,32560452,2015-07-11T09:03:32Z
3645667028,18.5150101,73.7742537,himalay,2901493,1,32560452,2015-07-11T09:03:32Z
3645667058,18.5152883,73.7729125,himalay,2901493,1,32560452,2015-07-11T09:03:32Z
3645667088,18.5181458,73.7771209,himalay,2901493,1,32560452,2015-07-11T09:03:33Z
3645667218,18.5188651,73.777496,himalay,2901493,1,32560452,2015-07-11T09:03:34Z
3645667248,18.5196482,73.777899,himalay,2901493,1,32560452,2015-07-11T09:03:34Z
3645667278,18.5208016,73.7778565,himalay,2901493,1,32560452,2015-07-11T09:03:34Z
3645667408,18.5306087,73.7589266,himalay,2901493,1,32560452,2015-07-11T09:03:35Z
3645667998,18.5899008,73.8236054,masthanvali,2907853,2,32622587,2015-07-14T09:30:11Z
3645668028,18.5899574,73.8223959,masthanvali,2907853,2,32622587,2015-07-14T09:30:12Z
3645668058,18.5899882,73.8229661,masthanvali,2907853,1,32560457,2015-07-11T09:03:39Z
3645668088,18.5900183,73.8227094,masthanvali,2907853,1,32560457,2015-07-11T09:03:40Z
3645668218,18.5900519,73.8224326,masthanvali,2907853,1,32560457,2015-07-11T09:03:40Z
3645668248,18.5900886,73.8218539,masthanvali,2907853,1,32560457,2015-07-11T09:03:40Z
3645668278,18.5901111,73.822436,masthanvali,2907853,2,32622587,2015-07-14T09:30:13Z
3645668408,18.5901572,73.8218668,masthanvali,2907853,1,32560457,2015-07-11T09:03:41Z
3645668438,18.5901996,73.821685,masthanvali,2907853,1,32560457,2015-07-11T09:03:42Z
3645668468,18.5902045,73.821146,masthanvali,2907853,2,32622587,2015-07-14T09:30:14Z
3645668598,18.5902801,73.8209321,masthanvali,2907853,1,32560457,2015-07-11T09:03:43Z
3645668628,18.5903212,73.820721,masthanvali,2907853,1,32560457,2015-07-11T09:03:43Z
3645668658,18.5903677,73.8215151,masthanvali,2907853,2,32622587,2015-07-14T09:30:16Z
3645668688,18.590429,73.8200815,masthanvali,2907853,1,32560457,2015-07-11T09:03:44Z
3645668718,18.5904896,73.8201031,masthanvali,2907853,1,32560457,2015-07-11T09:03:44Z
3645668748,18.5909253,73.8241711,masthanvali,2907853,1,32560457,2015-07-11T09:03:45Z
3645668778,18.5912828,73.8202392,masthanvali,2907853,1,32560457,2015-07-11T09:03:45Z
3645669108,18.5915154,73.8232534,masthanvali,2907853,1,32560457,2015-07-11T09:03:46Z
3645669138,18.5916082,73.8235887,masthanvali,2907853,1,32560457,2015-07-11T09:03:46Z
3645669168,18.5916974,73.8201588,masthanvali,2907853,1,32560457,2015-07-11T09:03:47Z
3645669298,18.5917496,73.8222765,masthanvali,2907853,2,32622587,2015-07-14T09:30:17Z
3645669328,18.5918285,73.8225451,masthanvali,2907853,1,32560457,2015-07-11T09:03:48Z
3645669358,18.5918746,73.8230341,masthanvali,2907853,2,32621877,2015-07-14T08:57:03Z
3645669388,18.5919746,73.8198704,masthanvali,2907853,1,32560457,2015-07-11T09:03:48Z
3645669418,18.5920271,73.822943,masthanvali,2907853,2,32621877,2015-07-14T08:57:03Z
3645669448,18.5921231,73.823365,masthanvali,2907853,2,32621877,2015-07-14T08:57:03Z
3645669478,18.5921977,73.8241102,masthanvali,2907853,2,32621877,2015-07-14T08:57:04Z
3645669508,18.5922787,73.8229352,masthanvali,2907853,1,32560457,2015-07-11T09:03:50Z
3645669538,18.592326,73.823605,masthanvali,2907853,1,32560457,2015-07-11T09:03:50Z
3645669568,18.5924001,73.8224257,masthanvali,2907853,1,32560457,2015-07-11T09:03:51Z
3645669598,18.5924342,73.8227701,masthanvali,2907853,2,32621877,2015-07-14T08:57:05Z
3645669628,18.5924954,73.8233326,masthanvali,2907853,1,32560457,2015-07-11T09:03:51Z
3645669658,18.5925578,73.8228462,masthanvali,2907853,2,32621877,2015-07-14T08:57:05Z
3645669688,18.5926765,73.8235013,masthanvali,2907853,1,32560457,2015-07-11T09:03:52Z
3645669718,18.5927652,73.8231621,masthanvali,2907853,1,32560457,2015-07-11T09:03:53Z
3645669748,18.5928466,73.823506,masthanvali,2907853,2,32621877,2015-07-14T08:57:06Z
3645669778,18.5929484,73.8236491,masthanvali,2907853,2,32621877,2015-07-14T08:57:06Z
3645669808,18.5930512,73.8242889,masthanvali,2907853,2,32621877,2015-07-14T08:57:06Z
3645669838,18.5931485,73.8237718,masthanvali,2907853,2,32621877,2015-07-14T08:57:07Z
3645669868,18.5932614,73.8232367,masthanvali,2907853,2,32621877,2015-07-14T08:57:07Z
3645669898,18.5933847,73.8240616,masthanvali,2907853,1,32560457,2015-07-11T09:03:55Z
3645669928,18.5935342,73.8236438,masthanvali,2907853,2,32621877,2015-07-14T08:57:07Z
3645669999,18.4777683,73.8071977,pallavi1,2901739,1,32560466,2015-07-11T09:04:03Z
3645670029,18.4783914,73.806979,pallavi1,2901739,1,32560466,2015-07-11T09:04:04Z
3645670059,18.4787445,73.8075454,pallavi1,2901739,1,32560466,2015-07-11T09:04:04Z
3645670089,18.4789431,73.8070421,pallavi1,2901739,1,32560466,2015-07-11T09:04:04Z
3645670119,18.4790976,73.8057721,pallavi1,2901739,1,32560466,2015-07-11T09:04:05Z
3645670149,18.4792048,73.8058569,pallavi1,2901739,1,32560466,2015-07-11T09:04:05Z
3645670179,18.4793658,73.8067261,pallavi1,2901739,1,32560466,2015-07-11T09:04:05Z
3645670209,18.4794592,73.805646,pallavi1,2901739,1,32560466,2015-07-11T09:04:06Z
3645670239,18.4795543,73.8082576,pallavi1,2901739,1,32560466,2015-07-11T09:04:06Z
3645670269,18.4797475,73.8056502,pallavi1,2901739,1,32560466,2015-07-11T09:04:07Z
3645670299,18.4798952,73.805937,pallavi1,2901739,1,32560466,2015-07-11T09:04:07Z
3645670329,18.4799796,73.8060803,pallavi1,2901739,1,32560466,2015-07-11T09:04:07Z
3645670359,18.4801418,73.8061409,pallavi1,2901739,1,32560466,2015-07-11T09:04:08Z
3645670389,18.4803571,73.8297389,pallavi1,2901739,1,32560466,2015-07-11T09:04:08Z
3645670419,18.4805464,73.8099293,pallavi1,2901739,1,32560466,2015-07-11T09:04:09Z
3645670449,18.4807036,73.8295435,pallavi1,2901739,1,32560466,2015-07-11T09:04:09Z
3645670479,18.4810464,73.8095871,chaitanya110,3101111,2,33334108,2015-08-14T11:18:34Z
3645670509,18.4812586,73.8092378,pallavi1,2901739,1,32560466,2015-07-11T09:04:10Z
3645670539,18.4813592,73.8090507,pallavi1,2901739,1,32560466,2015-07-11T09:04:11Z
3645670569,18.4814427,73.8094225,pallavi1,2901739,1,32560466,2015-07-11T09:04:11Z
3645670599,18.4815459,73.8094179,pallavi1,2901739,1,32560466,2015-07-11T09:04:11Z
3645670629,18.4816606,73.8095282,pallavi1,2901739,1,32560466,2015-07-11T09:04:12Z
3645670659,18.4817797,73.8296303,pallavi1,2901739,1,32560466,2015-07-11T09:04:12Z
3645670689,18.4818977,73.8093513,pallavi1,2901739,1,32560466,2015-07-11T09:04:12Z
3645670727,18.5240965,73.8840661,rajashaker,2900478,1,32560472,2015-07-11T09:04:38Z
3645670757,18.524331,73.8850344,rajashaker,2900478,1,32560472,2015-07-11T09:04:38Z
3645670787,18.5244487,73.8838556,rajashaker,2900478,1,32560472,2015-07-11T09:04:39Z
3645670817,18.4819882,73.8080042,pallavi1,2901739,1,32560466,2015-07-11T09:04:13Z
3645670847,18.4820542,73.8299961,pallavi1,2901739,1,32560466,2015-07-11T09:04:13Z
3645670877,18.4820921,73.8293293,pallavi1,2901739,1,32560466,2015-07-11T09:04:13Z
3645670907,18.482158,73.8291225,pallavi1,2901739,1,32560466,2015-07-11T09:04:14Z
3645670937,18.4822127,73.8290844,pallavi1,2901739,1,32560466,2015-07-11T09:04:14Z
3645670967,18.4823298,73.8287548,pallavi1,2901739,1,32560466,2015-07-11T09:04:15Z
3645671097,18.4825231,73.8291159,pallavi1,2901739,1,32560466,2015-07-11T09:04:15Z
3645671196,18.5245048,73.8812114,rajashaker,2900478,1,32560472,2015-07-11T09:04:39Z
3645671226,18.5246861,73.8816102,rajashaker,2900478,1,32560472,2015-07-11T09:04:39Z
3645671256,18.5249129,73.8848841,rajashaker,2900478,1,32560472,2015-07-11T09:04:40Z
3645671286,18.5252434,73.8920846,rajashaker,2900478,1,32560472,2015-07-11T09:04:40Z
3645671416,18.5253998,73.8808791,rajashaker,2900478,1,32560472,2015-07-11T09:04:40Z
3645671446,18.5255312,73.8815915,rajashaker,2900478,1,32560472,2015-07-11T09:04:41Z
3645671476,18.5258154,73.8914191,rajashaker,2900478,1,32560472,2015-07-11T09:04:41Z
3645671506,18.5259949,73.8813352,rajashaker,2900478,1,32560472,2015-07-11T09:04:42Z
3645671536,18.5260959,73.8816804,rajashaker,2900478,1,32560472,2015-07-11T09:04:42Z
3645671566,18.5262102,73.8927491,rajashaker,2900478,1,32560472,2015-07-11T09:04:42Z
3645671596,18.5263501,73.8936727,rajashaker,2900478,1,32560472,2015-07-11T09:04:43Z
3645671626,18.5265132,73.8805328,rajashaker,2900478,1,32560472,2015-07-11T09:04:43Z
3645671656,18.5266438,73.8855017,rajashaker,2900478,1,32560472,2015-07-11T09:04:44Z
3645671686,18.5267492,73.8943152,rajashaker,2900478,1,32560472,2015-07-11T09:04:44Z
3645671716,18.5268317,73.8956401,rajashaker,2900478,1,32560472,2015-07-11T09:04:45Z
3645671746,18.5269481,73.8957633,rajashaker,2900478,1,32560472,2015-07-11T09:04:46Z
3645671776,18.5270469,73.8931682,rajashaker,2900478,1,32560472,2015-07-11T09:04:46Z
3645671806,18.5271884,73.8980985,rajashaker,2900478,1,32560472,2015-07-11T09:04:46Z
3645671836,18.5272722,73.8980757,rajashaker,2900478,1,32560472,2015-07-11T09:04:47Z
3645671866,18.5273705,73.8922362,rajashaker,2900478,1,32560472,2015-07-11T09:04:47Z
3645671896,18.5274864,73.8976581,rajashaker,2900478,1,32560472,2015-07-11T09:04:48Z
3645671926,18.5275602,73.8986866,chaitanya110,3101111,2,33290061,2015-08-12T12:10:41Z
3645671956,18.5276639,73.8974828,rajashaker,2900478,1,32560472,2015-07-11T09:04:49Z
3645671986,18.5277641,73.8934915,rajashaker,2900478,1,32560472,2015-07-11T09:04:49Z
3645672016,18.5278671,73.8978368,rajashaker,2900478,1,32560472,2015-07-11T09:04:49Z
3645672046,18.527958,73.8926011,rajashaker,2900478,1,32560472,2015-07-11T09:04:50Z
3645672076,18.5280928,73.8978562,rajashaker,2900478,1,32560472,2015-07-11T09:04:50Z
3645672106,18.5281658,73.882956,rajashaker,2900478,1,32560472,2015-07-11T09:04:51Z
3645672136,18.5282583,73.8811152,rajashaker,2900478,1,32560472,2015-07-11T09:04:51Z
3645672166,18.5283794,73.8985845,rajashaker,2900478,1,32560472,2015-07-11T09:04:51Z
3645672196,18.5285664,73.8987152,chaitanya110,3101111,2,33290061,2015-08-12T12:10:42Z
3645672226,18.5287036,73.8970314,rajashaker,2900478,1,32560472,2015-07-11T09:04:52Z
3645672256,18.5288334,73.8826733,rajashaker,2900478,1,32560472,2015-07-11T09:04:53Z
3645672286,18.5289885,73.8859742,rajashaker,2900478,1,32560472,2015-07-11T09:04:53Z
3645672316,18.5291665,73.8857621,rajashaker,2900478,1,32560472,2015-07-11T09:04:54Z
3645672346,18.52934,73.8859967,rajashaker,2900478,1,32560472,2015-07-11T09:04:54Z
3645672376,18.5294818,73.8830485,rajashaker,2900478,1,32560472,2015-07-11T09:04:55Z
3645672406,18.5296219,73.8819887,rajashaker,2900478,1,32560472,2015-07-11T09:04:56Z
3645672436,18.5298424,73.8833037,rajashaker,2900478,1,32560472,2015-07-11T09:04:56Z
3645672466,18.5303071,73.8838853,rajashaker,2900478,1,32560472,2015-07-11T09:04:56Z
3645672496,18.5307083,73.8836779,rajashaker,2900478,1,32560472,2015-07-11T09:04:57Z
3645672606,18.4731572,73.8528451,premkumar,2901478,1,32560479,2015-07-11T09:05:16Z
3645672636,18.4733742,73.8531718,sramesh,2995991,2,33329211,2015-08-14T06:21:55Z
3645672666,18.4736084,73.8336049,premkumar,2901478,2,32598387,2015-07-13T10:07:06Z
3645672696,18.4737481,73.8523956,premkumar,2901478,1,32560479,2015-07-11T09:05:18Z
3645672726,18.4739387,73.852407,premkumar,2901478,1,32560479,2015-07-11T09:05:18Z
3645672756,18.4741508,73.8524846,premkumar,2901478,1,32560479,2015-07-11T09:05:19Z
3645672786,18.4743568,73.8327877,premkumar,2901478,1,32560479,2015-07-11T09:05:19Z
3645672916,18.4745749,73.8327125,premkumar,2901478,1,32560479,2015-07-11T09:05:19Z
3645672946,18.477494,73.8530571,premkumar,2901478,1,32560479,2015-07-11T09:05:20Z
3645672976,18.4776732,73.8538355,premkumar,2901478,1,32560479,2015-07-11T09:05:20Z
3645673106,18.4778902,73.8540228,premkumar,2901478,1,32560479,2015-07-11T09:05:21Z
3645673136,18.4780951,73.8542573,premkumar,2901478,1,32560479,2015-07-11T09:05:21Z
3645673166,18.4784795,73.8547084,premkumar,2901478,1,32560479,2015-07-11T09:05:24Z
3645673596,18.4786073,73.8545973,premkumar,2901478,1,32560479,2015-07-11T09:05:25Z
3645673626,18.4787349,73.8524688,premkumar,2901478,1,32560479,2015-07-11T09:05:25Z
3645673656,18.478839,73.8524403,premkumar,2901478,1,32560479,2015-07-11T09:05:26Z
3645673686,18.4789277,73.8522425,premkumar,2901478,1,32560479,2015-07-11T09:05:26Z
3645673716,18.4790143,73.8520698,premkumar,2901478,1,32560479,2015-07-11T09:05:26Z
3645673746,18.4791139,73.8524613,premkumar,2901478,1,32560479,2015-07-11T09:05:27Z
3645673776,18.4792093,73.8539639,premkumar,2901478,1,32560479,2015-07-11T09:05:27Z
3645673906,18.4792831,73.8541665,premkumar,2901478,1,32560479,2015-07-11T09:05:28Z
3645673936,18.4794021,73.8528949,premkumar,2901478,1,32560479,2015-07-11T09:05:28Z
3645673966,18.4795486,73.8527528,premkumar,2901478,1,32560479,2015-07-11T09:05:29Z
3645674096,18.4797082,73.8530932,premkumar,2901478,1,32560479,2015-07-11T09:05:29Z
3645674126,18.47994,73.8530486,premkumar,2901478,1,32560479,2015-07-11T09:05:30Z
3645674156,18.4800979,73.8505779,premkumar,2901478,1,32560479,2015-07-11T09:05:30Z
3645674186,18.4801922,73.8508955,premkumar,2901478,1,32560479,2015-07-11T09:05:30Z
3645674416,18.480259,73.8521099,premkumar,2901478,1,32560479,2015-07-11T09:05:31Z
3645674446,18.4803253,73.8519803,premkumar,2901478,1,32560479,2015-07-11T09:05:31Z
3645674476,18.4803891,73.8521304,premkumar,2901478,1,32560479,2015-07-11T09:05:32Z
3645674506,18.4804567,73.8527306,premkumar,2901478,1,32560479,2015-07-11T09:05:32Z
3645674536,18.4805275,73.850678,premkumar,2901478,1,32560479,2015-07-11T09:05:33Z
3645674566,18.4805962,73.851265,premkumar,2901478,1,32560479,2015-07-11T09:05:33Z
3645674596,18.4806586,73.8498712,premkumar,2901478,1,32560479,2015-07-11T09:05:33Z
3645674626,18.4807309,73.8527416,premkumar,2901478,1,32560479,2015-07-11T09:05:34Z
3645674656,18.4808104,73.8525491,premkumar,2901478,1,32560479,2015-07-11T09:05:34Z
3645674686,18.4808814,73.8516292,premkumar,2901478,1,32560479,2015-07-11T09:05:35Z
3645674716,18.4809783,73.8504787,premkumar,2901478,1,32560479,2015-07-11T09:05:35Z
3645674746,18.4810654,73.850742,premkumar,2901478,1,32560479,2015-07-11T09:05:36Z
3645674776,18.4811867,73.8525656,premkumar,2901478,1,32560479,2015-07-11T09:05:36Z
3645674806,18.4812633,73.8536211,premkumar,2901478,1,32560479,2015-07-11T09:05:36Z
3645674838,18.4813815,73.8506898,premkumar,2901478,1,32560479,2015-07-11T09:05:37Z
3645674868,18.4814793,73.8545411,premkumar,2901478,2,32600629,2015-07-13T11:51:33Z
3645675098,18.4816317,73.8535925,premkumar,2901478,1,32560479,2015-07-11T09:05:39Z
3645675128,18.4817597,73.8507711,premkumar,2901478,1,32560479,2015-07-11T09:05:39Z
3645675158,18.4818457,73.8550665,premkumar,2901478,2,32600629,2015-07-13T11:51:33Z
3645675188,18.4819763,73.8532784,premkumar,2901478,1,32560479,2015-07-11T09:05:41Z
3645675318,18.4820649,73.8547315,premkumar,2901478,2,32600629,2015-07-13T11:51:33Z
3645675348,18.4821871,73.8550753,premkumar,2901478,2,32600629,2015-07-13T11:51:33Z
3645675378,18.4822871,73.8531577,premkumar,2901478,1,32560479,2015-07-11T09:05:42Z
3645675408,18.482347,73.8534595,premkumar,2901478,1,32560479,2015-07-11T09:05:42Z
3645675438,18.4824075,73.8527333,premkumar,2901478,1,32560479,2015-07-11T09:05:43Z
3645675468,18.4824582,73.8498314,premkumar,2901478,1,32560479,2015-07-11T09:05:43Z
3645675583,18.5365828,73.7879394,shalinins,2901502,1,32560504,2015-07-11T09:06:35Z
3645675613,18.4825515,73.850426,premkumar,2901478,1,32560479,2015-07-11T09:05:44Z
3645675643,18.4826318,73.8514155,premkumar,2901478,1,32560479,2015-07-11T09:05:44Z
3645675673,18.4827524,73.8532397,premkumar,2901478,1,32560479,2015-07-11T09:05:45Z
3645675703,18.4830444,73.8495196,premkumar,2901478,1,32560479,2015-07-11T09:05:45Z
3645675743,18.4954364,73.9680367,kshiraja,4797375,2,43419054,2016-11-05T11:16:43Z
3645675773,18.4956487,73.9696302,venugopal009,2915921,2,32596300,2015-07-13T08:33:31Z
3645676203,18.5369629,73.7902267,shalinins,2901502,1,32560504,2015-07-11T09:06:35Z
3645676233,18.5371487,73.7933184,shalinins,2901502,1,32560504,2015-07-11T09:06:36Z
3645676263,18.5373091,73.7831093,shalinins,2901502,1,32560504,2015-07-11T09:06:36Z
3645676293,18.5375915,73.7819503,shalinins,2901502,1,32560504,2015-07-11T09:06:36Z
3645676323,18.5377759,73.7830434,shalinins,2901502,2,32563087,2015-07-11T12:01:36Z
3645676353,18.5379599,73.7820894,shalinins,2901502,1,32560504,2015-07-11T09:06:37Z
3645676383,18.5380921,73.787071,shalinins,2901502,1,32560504,2015-07-11T09:06:38Z
3645676413,18.538262,73.7869431,shalinins,2901502,1,32560504,2015-07-11T09:06:38Z
3645676443,18.5383714,73.7851856,shalinins,2901502,1,32560504,2015-07-11T09:06:39Z
3645676473,18.5386648,73.7899612,shalinins,2901502,1,32560504,2015-07-11T09:06:39Z
3645676503,18.5388104,73.789089,shalinins,2901502,1,32560504,2015-07-11T09:06:39Z
3645676533,18.5393324,73.7890122,shalinins,2901502,1,32560504,2015-07-11T09:06:40Z
3645676563,18.5396879,73.7893577,shalinins,2901502,1,32560504,2015-07-11T09:06:40Z
3645676593,18.5400856,73.7923123,shalinins,2901502,1,32560504,2015-07-11T09:06:40Z
3645676623,18.5403189,73.7915899,shalinins,2901502,1,32560504,2015-07-11T09:06:41Z
3645676653,18.5408676,73.7926468,shalinins,2901502,1,32560504,2015-07-11T09:06:41Z
3645676683,18.5413183,73.7895652,shalinins,2901502,1,32560504,2015-07-11T09:06:41Z
3645676713,18.541897,73.790144,shalinins,2901502,1,32560504,2015-07-11T09:06:42Z
3645676743,18.542238,73.7904012,shalinins,2901502,1,32560504,2015-07-11T09:06:42Z
